N°Ins,Année,Code_UE,UE,Coef_UE,credit_UE,AnnéEtude,type_UE,Moy_UE,credit_obtenue,Aquit,An_d_obtent_UE
14011097288,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,12.00,6.0,true,2010
14011097288,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,9.00,4.0,false,2010
14011097288,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,8.46,0.0,false,2010
14011097288,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,5.20,0.0,false,2010
14011097290,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,9.92,6.0,false,2010
14011097290,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,8.76,6.0,false,2010
14010796657,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,7.28,6.0,false,2010
14010796657,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,6.34,3.0,false,2010
14010796657,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,12.50,6.0,true,2008
14010796657,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,11.14,12.0,true,2008
14010796657,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,14.50,6.0,true,2008
14010796657,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,8.56,4.0,false,2008
14010896760,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,0.00,0.0,false,2010
14010996944,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2010
14010996944,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2010
14010996944,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2010
14010996944,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2010
14010996944,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2010
14010996944,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2010
14010996945,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2010
14010996945,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2010
14010996945,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2010
14010996945,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2010
14011097290,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,14.00,6.0,true,2010
14011097290,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,11.17,6.0,true,2010
14011097290,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.47,8.0,false,2010
14011097290,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,10.84,12.0,true,2010
14011097292,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,8.81,3.0,false,2010
14011097292,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.45,15.0,true,2010
14011097292,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.63,6.0,true,2010
14011097292,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,11.17,6.0,true,2010
14011097292,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,8.70,4.0,false,2010
14011097292,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.93,9.0,false,2010
14011097296,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,7.87,0.0,false,2010
14011097296,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,7.46,0.0,false,2010
14011097296,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,10.50,6.0,true,2010
14011097296,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,7.00,2.0,false,2010
14011097296,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,6.21,0.0,false,2010
14011097296,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,6.88,0.0,false,2010
14011097300,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.57,9.0,true,2010
14011097300,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,8.43,6.0,false,2010
14011097300,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,12.25,6.0,true,2010
14011097300,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,9.00,2.0,false,2010
14011097300,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.40,4.0,false,2010
14011097300,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,8.59,6.0,false,2010
14011198431,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,8.69,3.0,false,2010
14011198431,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,7.02,0.0,false,2010
14011198431,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,12.88,6.0,true,2010
14011198431,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,4.83,0.0,false,2010
14011198431,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,3.83,0.0,false,2010
14011198431,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,0.66,0.0,false,2010
14011097308,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,7.15,0.0,false,2010
14011097308,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,3.56,0.0,false,2010
14011097308,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,9.25,3.0,false,2010
14011097308,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,0.00,0.0,false,2010
14010796666,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,4.00,6.0,false,2010
14010996945,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2010
14010996945,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2010
14010996948,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,12.67,14.0,true,2010
14010996948,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,12.58,12.0,true,2010
14010996948,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,11.50,4.0,true,2010
14010996948,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,9.46,5.0,false,2010
14010996948,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,8.65,4.0,false,2010
14010996948,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,16.00,2.0,true,2010
14010996950,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,10.15,14.0,true,2010
14010996950,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,11.82,12.0,true,2010
14010996950,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,7.00,0.0,false,2010
14010996950,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,10.32,16.0,true,2010
14010996950,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,9.64,4.0,false,2010
14010996950,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,16.00,2.0,true,2010
14010996951,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2010
14010796666,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,6.69,6.0,false,2010
14010796666,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,10.25,6.0,true,2008
14010796666,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,3.67,3.0,false,2010
14010796666,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,7.00,4.0,false,2010
14010796666,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,3.33,4.0,false,2010
14010896767,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,9.85,11.0,false,2009
14010896767,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,10.55,13.0,true,2009
14010896767,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,16.20,2.0,true,2009
14010896767,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,9.40,10.0,false,2009
14010896767,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,11.33,13.0,true,2009
14010896767,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,8.80,0.0,false,2009
14010996951,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2010
14010996951,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2010
14010996951,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2010
14010996951,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2010
14010996951,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2010
14010996952,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,11.26,14.0,true,2010
14010796669,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,6.10,9.0,false,2010
14010796669,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,5.59,3.0,false,2010
14010796669,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,10.50,6.0,true,2008
14010896769,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,0.00,0.0,false,2010
14010896769,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,0.00,0.0,false,2010
14010896769,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,0.00,0.0,false,2010
14010896769,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,0.00,0.0,false,2010
14010896769,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,0.00,0.0,false,2010
14010896769,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,0.00,0.0,false,2010
14010896770,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,10.08,15.0,true,2009
14010996952,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,11.68,12.0,true,2010
14010996952,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,8.50,0.0,false,2010
14010996952,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,10.88,16.0,true,2010
14010996952,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,9.36,8.0,false,2010
14010996952,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,16.00,2.0,true,2010
14010996953,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,11.96,14.0,true,2010
14010796669,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,3.34,3.0,false,2010
14010796669,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.33,6.0,true,2008
14010796669,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,7.69,8.0,false,2010
14010796670,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,0.00,0.0,false,2010
14010796670,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,3.35,3.0,false,2010
14010796670,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.25,6.0,true,2008
14010796670,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,0.00,0.0,false,2010
14010796670,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,6.67,4.0,false,2010
14010796670,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,3.57,4.0,false,2010
14010796672,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.50,15.0,true,2010
14010996953,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,12.19,12.0,true,2010
14010996953,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,13.75,4.0,true,2010
14010996953,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,9.64,11.0,false,2010
14010996953,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,10.02,12.0,true,2010
14010996953,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,20.00,2.0,true,2010
14010996954,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,11.10,14.0,true,2010
14010796672,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,9.53,6.0,false,2010
14010796672,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,12.25,6.0,true,2007
14010796672,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,6.81,3.0,false,2010
14010796672,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,11.17,6.0,true,2010
14010796672,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,10.66,12.0,true,2008
14010896770,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,8.48,4.0,false,2010
14010896770,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,14.40,2.0,true,2009
14010896770,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,10.25,14.0,true,2009
14010896770,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,9.53,8.0,false,2010
14010896770,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,8.80,0.0,false,2010
14010896772,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,0.00,0.0,false,2010
14010896772,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,0.00,0.0,false,2010
14010896772,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,0.00,0.0,false,2010
14010896772,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,0.00,0.0,false,2010
14010896772,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,0.00,0.0,false,2010
14010896772,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,0.00,0.0,false,2010
14010896773,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,0.00,0.0,false,2010
14010796674,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,8.96,6.0,false,2010
14010796674,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.78,9.0,true,2010
14010796674,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.75,6.0,true,2007
14010796674,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.51,6.0,false,2010
14010796674,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.17,6.0,true,2008
14010796674,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.67,8.0,false,2010
14010896773,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,0.00,0.0,false,2010
14010896773,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,0.00,0.0,false,2010
14010896773,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,0.00,0.0,false,2010
14010896773,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,0.00,0.0,false,2010
14010896773,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,0.00,0.0,false,2010
14010896774,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,10.40,15.0,true,2009
14010896774,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,10.45,13.0,true,2009
14010896774,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,12.60,2.0,true,2009
14010896774,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,9.78,10.0,false,2009
14010896774,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,10.20,13.0,true,2009
14010896774,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,10.00,3.0,true,2009
14010796676,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.14,15.0,true,2009
14010796676,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.03,9.0,true,2008
14010796676,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,10.00,6.0,true,2007
14010796676,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,11.05,12.0,true,2008
14010796676,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,7.50,0.0,false,2009
14010796676,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,10.24,12.0,true,2008
14010896775,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,9.80,11.0,false,2009
14010896775,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,10.15,13.0,true,2009
14010896775,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,14.60,2.0,true,2009
14010896775,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,10.60,14.0,true,2009
14010896775,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,10.67,13.0,true,2009
14010896775,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,7.00,0.0,false,2009
14010996954,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,11.24,12.0,true,2010
14010996954,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,8.75,2.0,false,2010
14010996954,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,10.42,16.0,true,2010
14010996954,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,10.35,12.0,true,2010
14011097308,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,0.00,0.0,false,2010
14011097308,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,0.00,0.0,false,2010
14011097312,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,9.36,6.0,false,2010
14011097312,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,8.41,6.0,false,2010
14011097312,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.00,6.0,true,2010
14011097312,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,9.17,4.0,false,2010
14011097312,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.74,4.0,false,2010
14011097312,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,10.82,12.0,true,2010
14011097313,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,11.78,9.0,true,2010
14011097313,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,6.88,0.0,false,2010
14011097313,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,9.88,3.0,false,2010
14011097313,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,7.83,2.0,false,2010
14011097313,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,6.79,0.0,false,2010
14011097313,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,6.52,3.0,false,2010
14011097315,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,17.76,9.0,true,2010
14011097315,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,14.84,15.0,true,2010
14011097315,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,13.25,6.0,true,2010
14011097315,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,11.67,6.0,true,2010
14011097315,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,12.08,12.0,true,2010
14011097315,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,16.28,12.0,true,2010
14011097317,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.26,9.0,true,2010
14011097317,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.30,15.0,true,2010
14011097317,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,13.00,6.0,true,2010
14011097317,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.00,6.0,true,2010
14011097317,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.03,4.0,false,2010
14011097317,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,10.54,12.0,true,2010
14011097320,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,14.56,9.0,true,2010
14011097320,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,12.81,15.0,true,2010
14011097320,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,13.50,6.0,true,2010
14011097320,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,13.17,6.0,true,2010
14011097320,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,13.24,12.0,true,2010
14011097320,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,15.16,12.0,true,2010
14011097322,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,11.03,9.0,true,2010
14011097322,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,11.87,15.0,true,2010
14011097322,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.00,6.0,true,2010
14011097322,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,8.50,2.0,false,2010
14011097322,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.59,8.0,false,2010
14011097322,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,10.35,12.0,true,2010
14011097323,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,8.81,6.0,false,2010
14011097323,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.45,6.0,false,2010
14011097323,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,13.00,6.0,true,2010
14011097323,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,11.33,6.0,true,2010
14011097323,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,8.70,4.0,false,2010
14011097323,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,12.46,12.0,true,2010
14011097324,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,0.00,0.0,false,2010
14011097324,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,0.00,0.0,false,2010
14011097324,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,0.00,0.0,false,2010
14011097324,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,0.00,0.0,false,2010
14011097324,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,0.00,0.0,false,2010
14011097324,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,0.00,0.0,false,2010
14011097326,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,7.98,3.0,false,2010
14011097326,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,8.91,3.0,false,2010
14011097326,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.25,6.0,true,2010
14011097326,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.33,6.0,true,2010
14011097326,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,9.30,4.0,false,2010
14011097326,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,10.64,12.0,true,2010
14011097328,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,9.14,3.0,false,2010
14011097328,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,7.80,0.0,false,2010
14011097328,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.38,6.0,true,2010
14011097328,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,8.83,4.0,false,2010
14011097328,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,8.31,4.0,false,2010
14011097328,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.23,3.0,false,2010
14011097330,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,11.35,9.0,true,2010
14011097330,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.01,0.0,false,2010
14010796689,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,4.00,6.0,false,2010
14010796689,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,0.00,0.0,false,2010
14010796689,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,12.00,6.0,true,2007
14010996954,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,17.00,2.0,true,2010
14010996955,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,0.00,0.0,false,2010
14010996955,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,0.00,0.0,false,2010
14010996955,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,0.00,0.0,false,2010
14010996955,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,0.00,0.0,false,2010
14010996955,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,2.24,0.0,false,2010
14010996955,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,0.00,0.0,false,2010
14010996956,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2010
14010996956,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2010
14010996956,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2010
14010996956,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2010
14010996956,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2010
